DateHeure,Ville,Latitude,Longitude,Temperature,Humidite,Pression,VitesseVent,MeteoDescription,AQI,NO2,O3,PM10,PM2_5,JeuDonnees
2026-05-06 12:30:51.000000,Casablanca,33.5731,-7.5898,20.96,49.0,1012.0,3.09,scattered clouds,3.0,0.63,114.68,12.4,5.09,Entrainement
2026-05-06 12:30:53.000000,Tanger,35.7595,-5.834,19.64,68.0,1012.0,4.12,scattered clouds,3.0,0.64,114.93,8.99,4.97,Entrainement
2026-05-06 12:30:54.000000,Karia Ba Mohamed,34.3667,-5.2139,22.17,40.0,1011.0,3.7,overcast clouds,2.0,0.27,94.76,5.07,2.63,Entrainement
2026-05-06 12:30:56.000000,Fes,34.0331,-5.0003,20.14,52.0,1011.0,3.09,broken clouds,2.0,0.19,84.54,3.55,1.85,Entrainement
2026-05-06 12:51:05.868589,Agadir,30.4278,-9.5981,24.06,60.0,1011.0,4.67,scattered clouds,3.0,0.3,103.15,20.24,6.72,Entrainement
2026-05-06 12:51:05.868589,Rabat,34.0209,-6.8416,20.37,60.0,1013.0,3.6,scattered clouds,3.0,0.73,113.21,9.3,5.16,Entrainement
2026-05-06 12:51:05.868589,Marrakech,31.6295,-7.9811,19.98,52.0,1011.0,2.57,clear sky,2.0,0.33,68.59,10.41,3.52,Entrainement
2026-05-06 12:51:05.868589,Tanger,35.7595,-5.834,18.74,68.0,1012.0,5.14,broken clouds,3.0,1.05,106.97,8.8,3.34,Entrainement
2026-05-06 13:20:07.000000,Casablanca,33.5731,-7.5898,20.78,49.0,1013.0,3.09,scattered clouds,3.0,0.58,114.32,12.32,5.09,Entrainement
2026-05-06 13:20:14.000000,Rabat,34.0209,-6.8416,20.37,60.0,1013.0,4.12,scattered clouds,3.0,0.73,113.21,9.3,5.16,Entrainement
2026-05-06 13:20:21.000000,Marrakech,31.6295,-7.9811,21.98,49.0,1011.0,2.06,clear sky,2.0,0.33,68.59,10.41,3.52,Entrainement
2026-05-06 13:20:28.000000,Fes,34.0331,-5.0003,20.08,52.0,1011.0,3.09,broken clouds,2.0,0.18,86.94,4.52,2.37,Entrainement
2026-05-06 13:30:57.000000,Casablanca,33.5731,-7.5898,20.48,50.0,1013.0,3.6,scattered clouds,3.0,0.56,113.94,9.34,3.76,Entrainement
2026-05-06 13:30:59.000000,Tanger,35.7595,-5.834,19.64,64.0,1012.0,4.63,scattered clouds,3.0,0.59,113.95,7.37,3.87,Entrainement
2026-05-06 13:31:00.000000,Karia Ba Mohamed,34.3667,-5.2139,23.17,38.0,1010.0,3.94,overcast clouds,2.0,0.26,94.96,5.38,2.83,Entrainement
2026-05-06 13:31:01.000000,Fes,34.0331,-5.0003,20.14,52.0,1010.0,3.6,broken clouds,2.0,0.2,86.63,4.35,2.46,Entrainement
2026-05-06 13:51:15.752692,Marrakech,31.6295,-7.9811,21.98,49.0,1010.0,2.57,clear sky,2.0,0.23,63.83,6.65,2.24,Entrainement
2026-05-06 13:51:15.752692,Rabat,34.0209,-6.8416,20.37,60.0,1013.0,4.12,scattered clouds,3.0,0.64,114.93,8.99,4.97,Entrainement
2026-05-06 13:51:15.752692,Tanger,35.7595,-5.834,19.74,73.0,1012.0,4.63,scattered clouds,3.0,0.55,110.33,8.13,3.09,Entrainement
2026-05-06 13:51:15.752692,Agadir,30.4278,-9.5981,25.06,57.0,1010.0,5.14,scattered clouds,3.0,0.25,106.14,19.55,7.0,Entrainement
2026-05-06 14:20:34.000000,Casablanca,33.5731,-7.5898,20.28,51.0,1012.0,3.6,scattered clouds,3.0,0.5,116.04,11.43,4.94,Entrainement
2026-05-06 14:20:40.000000,Rabat,34.0209,-6.8416,20.37,60.0,1013.0,4.12,scattered clouds,3.0,0.64,114.93,8.99,4.97,Entrainement
2026-05-06 14:20:47.000000,Marrakech,31.6295,-7.9811,22.98,46.0,1010.0,3.6,scattered clouds,2.0,0.23,63.83,6.65,2.24,Entrainement
2026-05-06 14:20:53.000000,Fes,34.0331,-5.0003,20.08,52.0,1010.0,3.6,broken clouds,2.0,0.2,87.52,5.46,2.86,Entrainement
2026-05-06 14:31:03.000000,Casablanca,33.5731,-7.5898,21.19,46.0,1012.0,3.6,scattered clouds,3.0,0.63,111.59,8.25,3.23,Entrainement
2026-05-06 14:31:04.000000,Tanger,35.7595,-5.834,19.64,52.0,1011.0,4.63,scattered clouds,3.0,0.61,113.02,6.86,3.58,Entrainement
2026-05-06 14:31:06.000000,Karia Ba Mohamed,34.3667,-5.2139,23.59,35.0,1009.0,4.51,broken clouds,2.0,0.31,94.08,5.05,2.74,Entrainement
2026-05-06 14:31:07.000000,Fes,34.0331,-5.0003,21.14,49.0,1009.0,3.6,scattered clouds,2.0,0.24,86.08,3.85,2.32,Entrainement
2026-05-06 14:51:25.078280,Rabat,34.0209,-6.8416,21.37,60.0,1012.0,3.6,scattered clouds,3.0,0.59,113.95,7.37,3.87,Entrainement
2026-05-06 14:51:25.078280,Agadir,30.4278,-9.5981,25.14,52.0,1009.0,5.94,broken clouds,3.0,0.22,108.69,14.38,5.45,Entrainement
2026-05-06 14:51:25.078280,Tanger,35.7595,-5.834,19.74,68.0,1012.0,4.63,scattered clouds,3.0,0.56,108.39,6.59,2.58,Entrainement
2026-05-06 14:51:25.078280,Marrakech,31.6295,-7.9811,22.98,46.0,1009.0,2.57,scattered clouds,2.0,0.25,64.59,5.87,1.83,Entrainement
2026-05-06 15:20:59.000000,Casablanca,33.5731,-7.5898,21.01,46.0,1012.0,3.6,scattered clouds,3.0,0.51,114.92,9.92,4.09,Entrainement
2026-05-06 15:21:05.000000,Rabat,34.0209,-6.8416,20.37,64.0,1012.0,4.12,scattered clouds,3.0,0.59,113.95,7.37,3.87,Entrainement
2026-05-06 15:21:11.000000,Marrakech,31.6295,-7.9811,24.98,44.0,1009.0,2.57,scattered clouds,2.0,0.25,64.59,5.87,1.83,Entrainement
2026-05-06 15:21:18.000000,Fes,34.0331,-5.0003,21.08,49.0,1010.0,3.6,scattered clouds,2.0,0.2,86.63,4.35,2.46,Entrainement
2026-05-06 15:31:11.000000,Casablanca,33.5731,-7.5898,20.18,60.0,1011.0,4.12,broken clouds,3.0,0.8,109.9,7.41,2.77,Entrainement
2026-05-06 15:31:14.000000,Tanger,35.7595,-5.834,18.64,68.0,1010.0,5.66,clear sky,3.0,0.82,111.95,6.45,3.32,Entrainement
2026-05-06 15:31:20.000000,Karia Ba Mohamed,34.3667,-5.2139,23.46,33.0,1009.0,4.47,broken clouds,2.0,0.42,94.67,5.32,2.84,Entrainement
2026-05-06 15:31:22.000000,Fes,34.0331,-5.0003,21.14,49.0,1009.0,4.12,scattered clouds,2.0,0.35,86.98,3.98,2.4,Entrainement
2026-05-06 15:51:34.695127,Agadir,30.4278,-9.5981,26.06,50.0,1008.0,6.35,broken clouds,3.0,0.21,109.31,11.43,4.35,Entrainement
2026-05-06 15:51:34.695127,Rabat,34.0209,-6.8416,20.37,64.0,1011.0,3.6,scattered clouds,3.0,0.61,113.02,6.86,3.58,Entrainement
2026-05-06 15:51:34.695127,Marrakech,31.6295,-7.9811,24.98,44.0,1008.0,4.12,scattered clouds,2.0,0.26,67.04,5.46,1.77,Entrainement
2026-05-06 15:51:34.695127,Tanger,35.7595,-5.834,19.74,60.0,1011.0,4.63,scattered clouds,3.0,0.57,108.98,6.25,2.52,Entrainement
2026-05-06 16:21:26.000000,Casablanca,33.5731,-7.5898,20.01,60.0,1011.0,4.12,broken clouds,3.0,0.57,113.08,9.03,3.65,Entrainement
2026-05-06 16:21:35.000000,Rabat,34.0209,-6.8416,20.37,64.0,1011.0,4.63,scattered clouds,3.0,0.61,113.02,6.86,3.58,Entrainement
2026-05-06 16:21:42.000000,Marrakech,31.6295,-7.9811,25.0,41.0,1008.0,3.09,scattered clouds,2.0,0.26,67.04,5.46,1.77,Entrainement
2026-05-06 16:21:49.000000,Fes,34.0331,-5.0003,21.08,49.0,1009.0,4.12,scattered clouds,2.0,0.24,86.08,3.85,2.32,Entrainement
2026-05-06 16:31:24.000000,Casablanca,33.5731,-7.5898,20.19,60.0,1011.0,3.6,broken clouds,3.0,1.0,107.94,7.02,2.51,Entrainement
2026-05-06 16:31:26.000000,Tanger,35.7595,-5.834,19.64,68.0,1010.0,5.66,clear sky,3.0,1.18,109.87,6.09,3.04,Entrainement
2026-05-06 16:31:27.000000,Karia Ba Mohamed,34.3667,-5.2139,23.01,32.0,1008.0,4.1,broken clouds,2.0,0.6,95.23,5.76,2.96,Entrainement
2026-05-06 16:31:29.000000,Fes,34.0331,-5.0003,21.14,49.0,1008.0,4.12,scattered clouds,2.0,0.53,88.1,4.37,2.57,Entrainement
2026-05-06 16:51:43.926216,Rabat,34.0209,-6.8416,20.37,64.0,1011.0,4.12,scattered clouds,3.0,0.82,111.95,6.45,3.32,Entrainement
2026-05-06 16:51:43.926216,Marrakech,31.6295,-7.9811,23.98,43.0,1008.0,1.54,scattered clouds,2.0,0.31,70.43,5.27,1.78,Entrainement
2026-05-06 16:51:43.926216,Tanger,35.7595,-5.834,18.74,68.0,1010.0,5.66,clear sky,3.0,0.61,110.31,5.96,2.51,Entrainement
2026-05-06 16:51:43.926216,Agadir,30.4278,-9.5981,26.06,50.0,1008.0,7.05,overcast clouds,3.0,0.22,110.22,8.76,3.18,Entrainement
2026-05-06 17:22:18.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1011.0,3.6,broken clouds,3.0,0.72,111.96,8.21,3.21,Entrainement
2026-05-06 17:22:24.000000,Rabat,34.0209,-6.8416,20.37,64.0,1011.0,4.12,scattered clouds,3.0,0.82,111.95,6.45,3.32,Entrainement
2026-05-06 17:22:32.000000,Marrakech,31.6295,-7.9811,22.98,43.0,1008.0,2.57,scattered clouds,2.0,0.31,70.43,5.27,1.78,Entrainement
2026-05-06 17:22:38.000000,Fes,34.0331,-5.0003,21.08,49.0,1009.0,4.12,scattered clouds,2.0,0.35,86.98,3.98,2.4,Entrainement
2026-05-06 17:31:32.000000,Casablanca,33.5731,-7.5898,19.7,61.0,1011.0,3.58,broken clouds,3.0,1.25,106.18,6.81,2.38,Entrainement
2026-05-06 17:31:34.000000,Tanger,35.7595,-5.834,18.64,68.0,1010.0,5.14,clear sky,3.0,1.58,107.18,5.66,2.68,Entrainement
2026-05-06 17:31:36.000000,Karia Ba Mohamed,34.3667,-5.2139,21.31,45.0,1008.0,5.72,broken clouds,2.0,0.74,95.17,6.09,3.05,Entrainement
2026-05-06 17:31:38.000000,Fes,34.0331,-5.0003,20.14,48.0,1009.0,4.12,scattered clouds,2.0,0.53,88.1,4.37,2.57,Entrainement
2026-05-06 17:51:53.809819,Agadir,30.4278,-9.5981,25.06,51.0,1008.0,8.97,overcast clouds,3.0,0.24,111.43,7.21,2.39,Entrainement
2026-05-06 17:51:53.809819,Tanger,35.7595,-5.834,18.74,72.0,1010.0,5.66,clear sky,3.0,0.72,111.46,5.72,2.49,Entrainement
2026-05-06 17:51:53.809819,Rabat,34.0209,-6.8416,20.37,64.0,1011.0,3.6,scattered clouds,3.0,1.18,109.87,6.09,3.04,Entrainement
2026-05-06 17:51:53.809819,Marrakech,31.6295,-7.9811,23.98,41.0,1008.0,1.54,broken clouds,2.0,0.38,73.42,5.34,1.86,Entrainement
2026-05-06 18:22:46.000000,Casablanca,33.5731,-7.5898,19.49,62.0,1011.0,3.58,broken clouds,3.0,0.91,110.21,7.77,2.91,Entrainement
2026-05-06 18:22:52.000000,Rabat,34.0209,-6.8416,19.37,68.0,1011.0,3.6,scattered clouds,3.0,1.18,109.87,6.09,3.04,Entrainement
2026-05-06 18:23:00.000000,Marrakech,31.6295,-7.9811,22.98,43.0,1008.0,2.06,broken clouds,2.0,0.38,73.42,5.34,1.86,Entrainement
2026-05-06 18:23:07.000000,Fes,34.0331,-5.0003,20.08,48.0,1009.0,4.12,scattered clouds,2.0,0.53,88.1,4.37,2.57,Entrainement
2026-05-06 18:31:40.000000,Casablanca,33.5731,-7.5898,18.19,68.0,1011.0,4.12,broken clouds,3.0,1.64,102.56,6.74,2.29,Entrainement
2026-05-06 18:31:42.000000,Tanger,35.7595,-5.834,17.64,68.0,1010.0,4.63,clear sky,3.0,2.15,102.76,5.13,2.36,Entrainement
2026-05-06 18:31:43.000000,Karia Ba Mohamed,34.3667,-5.2139,17.56,63.0,1010.0,5.55,scattered clouds,2.0,0.9,94.06,6.26,3.07,Entrainement
2026-05-06 18:31:45.000000,Fes,34.0331,-5.0003,20.14,48.0,1009.0,3.09,scattered clouds,2.0,0.99,86.06,5.07,2.82,Entrainement
2026-05-06 18:54:32.650037,Tanger,35.7595,-5.834,18.74,68.0,1010.0,5.14,clear sky,3.0,0.83,111.91,5.45,2.4,Entrainement
2026-05-06 18:54:32.650037,Marrakech,31.6295,-7.9811,22.98,43.0,1008.0,2.06,broken clouds,2.0,0.43,76.87,5.27,1.84,Entrainement
2026-05-06 18:54:32.650037,Agadir,30.4278,-9.5981,23.06,53.0,1008.0,7.69,broken clouds,3.0,0.26,112.18,6.51,1.95,Entrainement
2026-05-06 18:54:32.650037,Rabat,34.0209,-6.8416,18.37,72.0,1011.0,3.6,scattered clouds,3.0,1.58,107.18,5.66,2.68,Entrainement
2026-05-06 19:23:24.000000,Casablanca,33.5731,-7.5898,18.01,68.0,1011.0,4.12,broken clouds,3.0,1.14,108.22,7.47,2.71,Entrainement
2026-05-06 19:23:35.000000,Rabat,34.0209,-6.8416,18.37,77.0,1011.0,3.09,scattered clouds,3.0,1.58,107.18,5.66,2.68,Entrainement
2026-05-06 19:23:49.000000,Marrakech,31.6295,-7.9811,22.98,43.0,1008.0,2.57,broken clouds,2.0,0.43,76.87,5.27,1.84,Entrainement
2026-05-06 19:23:58.000000,Fes,34.0331,-5.0003,20.08,48.0,1009.0,3.09,scattered clouds,2.0,0.67,88.68,4.76,2.73,Entrainement
2026-05-06 19:31:46.000000,Casablanca,33.5731,-7.5898,18.19,68.0,1011.0,3.6,broken clouds,3.0,1.64,102.56,6.74,2.29,Entrainement
2026-05-06 19:31:48.000000,Tanger,35.7595,-5.834,16.64,72.0,1011.0,3.6,clear sky,2.0,2.49,99.26,4.79,2.24,Entrainement
2026-05-06 19:31:49.000000,Karia Ba Mohamed,34.3667,-5.2139,16.34,65.0,1010.0,3.52,broken clouds,2.0,1.04,92.75,6.26,3.04,Entrainement
2026-05-06 19:31:50.000000,Fes,34.0331,-5.0003,19.14,52.0,1011.0,2.57,scattered clouds,2.0,1.36,83.09,5.43,2.92,Entrainement
2026-05-06 19:54:43.776137,Tanger,35.7595,-5.834,17.74,68.0,1010.0,4.12,clear sky,3.0,1.04,111.11,5.27,2.32,Entrainement
2026-05-06 19:54:43.776137,Marrakech,31.6295,-7.9811,22.98,43.0,1008.0,2.06,broken clouds,2.0,0.76,78.75,5.82,2.0,Entrainement
2026-05-06 19:54:43.776137,Rabat,34.0209,-6.8416,18.37,77.0,1011.0,3.09,scattered clouds,3.0,2.15,102.76,5.13,2.36,Entrainement
2026-05-06 19:54:43.776137,Agadir,30.4278,-9.5981,21.06,56.0,1008.0,6.85,scattered clouds,3.0,0.28,112.69,5.87,1.61,Entrainement
2026-05-06 20:24:05.000000,Casablanca,33.5731,-7.5898,18.01,68.0,1011.0,3.6,broken clouds,3.0,1.51,104.26,7.28,2.53,Entrainement
2026-05-06 20:24:12.000000,Rabat,34.0209,-6.8416,17.37,82.0,1011.0,2.57,scattered clouds,3.0,2.15,102.76,5.13,2.36,Entrainement
2026-05-06 20:24:19.000000,Marrakech,31.6295,-7.9811,21.98,46.0,1008.0,4.12,broken clouds,2.0,0.76,78.75,5.82,2.0,Entrainement
2026-05-06 20:24:26.000000,Fes,34.0331,-5.0003,19.08,52.0,1009.0,2.57,scattered clouds,2.0,0.99,86.06,5.07,2.82,Entrainement
2026-05-06 20:31:52.000000,Casablanca,33.5731,-7.5898,18.07,67.0,1012.0,3.09,overcast clouds,2.0,1.97,99.94,8.11,2.57,Entrainement
2026-05-06 20:31:54.000000,Tanger,35.7595,-5.834,15.64,77.0,1011.0,1.54,clear sky,2.0,2.49,97.52,4.59,2.22,Entrainement
2026-05-06 20:31:56.000000,Karia Ba Mohamed,34.3667,-5.2139,16.42,64.0,1011.0,3.56,overcast clouds,2.0,1.15,91.21,6.01,2.9,Entrainement
2026-05-06 20:31:58.000000,Fes,34.0331,-5.0003,17.14,63.0,1011.0,2.57,scattered clouds,2.0,1.36,83.09,5.43,2.92,Entrainement
2026-05-06 20:54:53.095695,Marrakech,31.6295,-7.9811,20.98,49.0,1009.0,5.14,broken clouds,2.0,1.15,81.11,7.12,2.35,Entrainement
2026-05-06 20:54:53.095695,Rabat,34.0209,-6.8416,17.37,82.0,1012.0,2.06,scattered clouds,2.0,2.49,99.26,4.79,2.24,Entrainement
2026-05-06 20:54:53.095695,Tanger,35.7595,-5.834,15.74,77.0,1011.0,2.57,clear sky,3.0,1.14,109.77,5.15,2.23,Entrainement
2026-05-06 20:54:53.095695,Agadir,30.4278,-9.5981,19.06,61.0,1009.0,4.73,few clouds,3.0,0.27,112.99,5.5,1.41,Entrainement
2026-05-06 21:24:32.000000,Casablanca,33.5731,-7.5898,17.89,68.0,1012.0,3.09,overcast clouds,3.0,1.81,101.67,7.61,2.52,Entrainement
2026-05-06 21:24:38.000000,Rabat,34.0209,-6.8416,17.37,88.0,1012.0,2.06,scattered clouds,2.0,2.49,99.26,4.79,2.24,Entrainement
2026-05-06 21:24:44.000000,Marrakech,31.6295,-7.9811,19.98,52.0,1009.0,4.63,broken clouds,2.0,1.15,81.11,7.12,2.35,Entrainement
2026-05-06 21:24:51.000000,Fes,34.0331,-5.0003,17.08,63.0,1011.0,2.57,scattered clouds,2.0,1.36,83.09,5.43,2.92,Entrainement
2026-05-06 21:32:00.000000,Casablanca,33.5731,-7.5898,17.02,72.0,1012.0,2.57,overcast clouds,2.0,1.98,99.08,8.89,2.81,Entrainement
2026-05-06 21:32:02.000000,Tanger,35.7595,-5.834,14.64,82.0,1011.0,0.51,clear sky,2.0,2.44,95.65,4.36,2.21,Entrainement
2026-05-06 21:32:04.000000,Karia Ba Mohamed,34.3667,-5.2139,15.76,67.0,1011.0,2.78,overcast clouds,2.0,1.26,86.94,5.29,2.59,Entrainement
2026-05-06 21:32:06.000000,Fes,34.0331,-5.0003,17.14,72.0,1011.0,2.57,scattered clouds,2.0,1.86,78.89,5.25,2.77,Entrainement
2026-05-06 21:55:03.660763,Agadir,30.4278,-9.5981,17.06,66.0,1010.0,2.41,clear sky,3.0,0.24,113.29,5.42,1.34,Entrainement
2026-05-06 21:55:03.660763,Tanger,35.7595,-5.834,15.74,77.0,1011.0,1.54,clear sky,3.0,1.14,109.28,5.16,2.15,Entrainement
2026-05-06 21:55:03.660763,Marrakech,31.6295,-7.9811,18.98,55.0,1010.0,4.63,broken clouds,2.0,1.38,83.78,8.11,2.54,Entrainement
2026-05-06 21:55:03.660763,Rabat,34.0209,-6.8416,17.37,82.0,1012.0,1.54,broken clouds,2.0,2.49,97.52,4.59,2.22,Entrainement
2026-05-06 23:00:47.827967,Rabat,34.0209,-6.8416,16.37,88.0,1012.0,2.06,broken clouds,2.0,2.44,95.65,4.36,2.21,Entrainement
2026-05-06 23:00:47.827967,Agadir,30.4278,-9.5981,16.06,72.0,1011.0,2.68,clear sky,3.0,0.23,113.1,5.48,1.33,Entrainement
2026-05-06 23:00:47.827967,Tanger,35.7595,-5.834,15.74,77.0,1011.0,1.54,clear sky,3.0,1.22,108.46,5.46,2.16,Entrainement
2026-05-06 23:00:47.827967,Marrakech,31.6295,-7.9811,16.98,67.0,1011.0,3.6,broken clouds,2.0,1.51,84.67,8.75,2.6,Entrainement
2026-05-07 00:00:57.727766,Agadir,30.4278,-9.5981,16.06,72.0,1011.0,3.11,clear sky,3.0,0.22,113.14,5.49,1.33,Entrainement
2026-05-07 00:00:57.727766,Marrakech,31.6295,-7.9811,16.98,67.0,1012.0,3.6,broken clouds,2.0,1.55,86.55,9.44,2.7,Entrainement
2026-05-07 00:00:57.727766,Rabat,34.0209,-6.8416,16.37,82.0,1012.0,0.0,scattered clouds,2.0,2.37,94.93,4.3,2.23,Entrainement
2026-05-07 00:00:57.727766,Tanger,35.7595,-5.834,15.77,77.0,1011.0,1.54,clear sky,3.0,1.29,107.56,6.02,2.26,Entrainement
2026-05-07 01:01:08.265945,Agadir,30.4278,-9.5981,16.06,74.0,1011.0,2.38,clear sky,3.0,0.21,112.95,5.41,1.32,Entrainement
2026-05-07 01:01:08.265945,Tanger,35.7595,-5.834,14.74,82.0,1011.0,0.51,clear sky,3.0,1.17,107.21,6.7,2.38,Entrainement
2026-05-07 01:01:08.265945,Marrakech,31.6295,-7.9811,15.98,72.0,1012.0,3.6,broken clouds,2.0,1.43,88.0,9.94,2.76,Entrainement
2026-05-07 01:01:08.265945,Rabat,34.0209,-6.8416,12.37,87.0,1012.0,0.0,scattered clouds,2.0,2.19,94.74,4.52,2.32,Entrainement
2026-05-07 02:01:18.694766,Agadir,30.4278,-9.5981,16.06,77.0,1010.0,2.41,clear sky,3.0,0.2,112.49,5.12,1.27,Entrainement
2026-05-07 02:01:18.694766,Tanger,35.7595,-5.834,13.74,82.0,1010.0,1.03,clear sky,3.0,0.99,106.61,7.15,2.43,Entrainement
2026-05-07 02:01:18.694766,Rabat,34.0209,-6.8416,10.37,100.0,1011.0,1.54,scattered clouds,2.0,1.96,94.42,5.05,2.44,Entrainement
2026-05-07 02:01:18.694766,Marrakech,31.6295,-7.9811,15.98,72.0,1011.0,2.06,broken clouds,2.0,1.24,87.32,10.24,2.76,Entrainement
2026-05-07 03:01:28.539344,Rabat,34.0209,-6.8416,11.37,100.0,1011.0,0.0,scattered clouds,2.0,1.77,94.74,5.72,2.6,Entrainement
2026-05-07 03:01:28.539344,Tanger,35.7595,-5.834,13.74,82.0,1010.0,0.51,clear sky,3.0,0.86,105.77,7.29,2.4,Entrainement
2026-05-07 03:01:28.539344,Agadir,30.4278,-9.5981,16.06,80.0,1010.0,3.09,clear sky,3.0,0.19,112.01,4.77,1.21,Entrainement
2026-05-07 03:01:28.539344,Marrakech,31.6295,-7.9811,14.98,77.0,1011.0,1.54,broken clouds,2.0,1.03,86.59,10.54,2.77,Entrainement
2026-05-07 04:01:38.543915,Tanger,35.7595,-5.834,14.74,82.0,1010.0,2.06,clear sky,3.0,0.79,104.54,7.41,2.38,Entrainement
2026-05-07 04:01:38.543915,Agadir,30.4278,-9.5981,16.06,80.0,1010.0,2.4,clear sky,3.0,0.19,111.29,4.41,1.14,Entrainement
2026-05-07 04:01:38.543915,Marrakech,31.6295,-7.9811,15.02,77.0,1011.0,1.54,broken clouds,2.0,0.8,86.97,10.77,2.76,Entrainement
2026-05-07 04:01:38.543915,Rabat,34.0209,-6.8416,10.37,100.0,1011.0,0.0,broken clouds,2.0,1.65,95.36,6.26,2.74,Entrainement
2026-05-07 05:01:48.719540,Agadir,30.4278,-9.5981,15.06,81.0,1010.0,3.02,clear sky,3.0,0.19,110.83,3.92,1.03,Entrainement
2026-05-07 05:01:48.719540,Tanger,35.7595,-5.834,14.74,82.0,1010.0,1.54,clear sky,3.0,0.79,103.18,7.38,2.35,Entrainement
2026-05-07 05:01:48.719540,Marrakech,31.6295,-7.9811,13.98,82.0,1011.0,0.51,mist,2.0,0.53,90.02,10.77,2.69,Entrainement
2026-05-07 05:01:48.719540,Rabat,34.0209,-6.8416,14.37,94.0,1011.0,0.0,broken clouds,2.0,1.61,95.54,6.55,2.85,Entrainement
2026-05-07 06:01:58.759150,Rabat,34.0209,-6.8416,16.37,82.0,1011.0,2.57,light rain,2.0,1.7,95.21,6.65,2.89,Entrainement
2026-05-07 06:01:58.759150,Agadir,30.4278,-9.5981,15.06,83.0,1010.0,2.65,clear sky,3.0,0.19,110.39,3.44,0.93,Entrainement
2026-05-07 06:01:58.759150,Tanger,35.7595,-5.834,14.74,82.0,1010.0,2.06,clear sky,3.0,0.89,101.52,7.08,2.28,Entrainement
2026-05-07 06:01:58.759150,Marrakech,31.6295,-7.9811,13.98,82.0,1011.0,2.06,mist,2.0,0.46,90.89,10.67,2.65,Entrainement
2026-05-07 07:02:08.632636,Marrakech,31.6295,-7.9811,13.98,82.0,1011.0,2.06,light rain,2.0,0.53,90.86,10.64,2.65,Entrainement
2026-05-07 07:02:08.632636,Tanger,35.7595,-5.834,13.74,82.0,1011.0,2.57,few clouds,2.0,1.42,99.39,6.73,2.22,Entrainement
2026-05-07 07:02:08.632636,Agadir,30.4278,-9.5981,14.06,84.0,1011.0,2.88,clear sky,3.0,0.22,109.95,3.08,0.85,Entrainement
2026-05-07 07:02:08.632636,Rabat,34.0209,-6.8416,16.37,72.0,1012.0,2.06,light rain,2.0,2.31,94.2,6.78,2.95,Entrainement
2026-05-07 08:02:18.463927,Agadir,30.4278,-9.5981,13.06,81.0,1012.0,2.47,few clouds,3.0,0.3,109.71,2.93,0.83,Entrainement
2026-05-07 08:02:18.463927,Tanger,35.7595,-5.834,14.74,77.0,1012.0,3.09,few clouds,2.0,2.49,96.75,6.44,2.21,Entrainement
2026-05-07 08:02:18.463927,Marrakech,31.6295,-7.9811,12.98,88.0,1012.0,1.54,drizzle,2.0,0.72,90.2,10.29,2.61,Entrainement
2026-05-07 08:02:18.463927,Rabat,34.0209,-6.8416,16.37,72.0,1013.0,0.0,light rain,2.0,3.6,92.32,6.93,3.03,Entrainement
2026-05-07 09:02:28.302651,Agadir,30.4278,-9.5981,16.06,76.0,1012.0,1.38,scattered clouds,3.0,0.32,109.45,2.87,0.84,Entrainement
2026-05-07 09:02:28.302651,Tanger,35.7595,-5.834,16.74,72.0,1012.0,4.12,scattered clouds,2.0,2.73,96.71,6.09,2.15,Entrainement
2026-05-07 09:02:28.302651,Marrakech,31.6295,-7.9811,13.98,88.0,1012.0,2.06,broken clouds,2.0,0.79,89.58,9.87,2.56,Entrainement
2026-05-07 09:02:28.302651,Rabat,34.0209,-6.8416,18.37,63.0,1013.0,2.06,few clouds,2.0,4.14,92.06,6.96,3.06,Entrainement
2026-05-07 10:02:38.363304,Tanger,35.7595,-5.834,17.74,68.0,1012.0,4.12,scattered clouds,3.0,2.05,100.5,5.68,2.02,Entrainement
2026-05-07 10:02:38.363304,Marrakech,31.6295,-7.9811,14.98,82.0,1012.0,1.54,broken clouds,2.0,0.7,90.09,9.37,2.51,Entrainement
2026-05-07 10:02:38.363304,Rabat,34.0209,-6.8416,19.37,59.0,1013.0,2.06,scattered clouds,2.0,3.6,94.78,6.87,3.09,Entrainement
2026-05-07 10:02:38.363304,Agadir,30.4278,-9.5981,19.06,70.0,1012.0,1.61,scattered clouds,3.0,0.29,109.42,2.93,0.9,Entrainement
2026-05-07 10:08:51.000000,Casablanca,33.5731,-7.5898,16.66,59.0,1013.0,1.79,clear sky,3.0,1.57,107.18,11.68,3.59,Entrainement
2026-05-07 10:09:01.000000,Rabat,34.0209,-6.8416,19.37,59.0,1013.0,2.06,scattered clouds,2.0,3.6,94.78,6.87,3.09,Entrainement
2026-05-07 10:09:13.000000,Marrakech,31.6295,-7.9811,14.97,82.0,1012.0,1.54,broken clouds,2.0,0.7,90.09,9.37,2.51,Entrainement
2026-05-07 10:09:26.000000,Fes,34.0331,-5.0003,12.08,100.0,1013.0,1.54,light rain,2.0,1.12,72.73,4.12,2.34,Entrainement
2026-05-07 10:59:44.000000,Casablanca,33.5731,-7.5898,19.13,54.0,1013.0,2.57,scattered clouds,3.0,0.64,114.65,8.84,3.05,Entrainement
2026-05-07 10:59:45.000000,Tanger,35.7595,-5.834,19.64,56.0,1012.0,4.12,scattered clouds,3.0,2.02,105.04,7.12,3.51,Entrainement
